subid,month,sum_n,sum_prompts,adherence
1112,6,30,30,1
1112,7,29,30,0.9666666666666667
1112,8,25,30,0.8333333333333334
1112,9,25,30,0.8333333333333334
1112,10,27,30,0.9
1112,11,24,30,0.8
1112,12,18,30,0.6
1113,1,26,30,0.8666666666666667
1113,2,25,30,0.8333333333333334
1113,3,24,30,0.8
1113,4,24,30,0.8
1113,5,16,30,0.5333333333333333
1113,6,15,30,0.5
1113,7,20,30,0.6666666666666666
1113,8,14,30,0.4666666666666667
1113,9,18,30,0.6
1113,10,23,30,0.7666666666666667
1113,11,19,30,0.6333333333333333
1113,12,16,30,0.5333333333333333
1114,1,24,30,0.8
1114,2,24,30,0.8
1114,3,25,30,0.8333333333333334
1114,4,22,30,0.7333333333333333
1114,5,23,30,0.7666666666666667
1114,6,7,30,0.23333333333333334
1114,7,26,30,0.8666666666666667
1114,8,23,30,0.7666666666666667
1114,9,26,30,0.8666666666666667
1114,10,22,30,0.7333333333333333
1114,11,26,30,0.8666666666666667
1114,12,19,23,0.8260869565217391
1115,1,26,30,0.8666666666666667
1115,2,17,30,0.5666666666666667
1115,3,8,30,0.26666666666666666
1115,4,9,30,0.3
1115,5,7,30,0.23333333333333334
1115,6,8,30,0.26666666666666666
1115,7,1,5,0.2
1116,1,22,30,0.7333333333333333
1116,2,26,30,0.8666666666666667
1116,3,25,30,0.8333333333333334
1116,4,20,30,0.6666666666666666
1116,5,15,30,0.5
1116,6,18,28,0.6428571428571429
1117,1,22,30,0.7333333333333333
1117,2,15,26,0.5769230769230769
1118,1,27,30,0.9
1118,2,28,30,0.9333333333333333
1118,3,28,30,0.9333333333333333
1118,4,23,30,0.7666666666666667
1118,5,25,30,0.8333333333333334
1118,6,22,30,0.7333333333333333
1118,7,13,30,0.43333333333333335
1118,8,19,30,0.6333333333333333
1118,9,25,30,0.8333333333333334
1118,10,23,30,0.7666666666666667
1118,11,22,30,0.7333333333333333
1118,12,24,30,0.8
1121,1,30,30,1
1121,2,28,30,0.9333333333333333
1121,3,29,30,0.9666666666666667
1121,4,27,30,0.9
1121,5,25,30,0.8333333333333334
1121,6,27,30,0.9
1121,7,25,30,0.8333333333333334
1121,8,25,30,0.8333333333333334
1121,9,30,30,1
1121,10,25,30,0.8333333333333334
1121,11,25,30,0.8333333333333334
1121,12,18,24,0.75
1122,1,29,30,0.9666666666666667
1122,2,30,30,1
1122,3,29,30,0.9666666666666667
1122,4,29,30,0.9666666666666667
1122,5,29,30,0.9666666666666667
1122,6,29,30,0.9666666666666667
1122,7,28,30,0.9333333333333333
1122,8,30,30,1
1122,9,30,30,1
1122,10,30,30,1
1122,11,28,30,0.9333333333333333
1122,12,28,30,0.9333333333333333
1123,1,24,30,0.8
1123,2,19,26,0.7307692307692307
1124,1,21,30,0.7
1124,2,14,30,0.4666666666666667
1124,3,13,30,0.43333333333333335
1124,4,16,30,0.5333333333333333
1124,5,17,30,0.5666666666666667
1124,6,18,30,0.6
1124,7,22,30,0.7333333333333333
1124,8,22,30,0.7333333333333333
1124,9,13,30,0.43333333333333335
1124,10,13,30,0.43333333333333335
1124,11,4,7,0.5714285714285714
1127,1,28,30,0.9333333333333333
1127,2,25,30,0.8333333333333334
1127,3,26,30,0.8666666666666667
1127,4,26,30,0.8666666666666667
1127,5,26,30,0.8666666666666667
1127,6,23,30,0.7666666666666667
1127,7,2,2,1
1129,1,9,30,0.3
1129,2,1,27,0.037037037037037035
1130,1,29,30,0.9666666666666667
1130,2,28,30,0.9333333333333333
1130,3,30,30,1
1130,4,28,30,0.9333333333333333
1130,5,28,30,0.9333333333333333
1130,6,29,30,0.9666666666666667
1130,7,28,30,0.9333333333333333
1130,8,26,30,0.8666666666666667
1130,9,29,30,0.9666666666666667
1130,10,25,30,0.8333333333333334
1130,11,27,30,0.9
1130,12,25,28,0.8928571428571429
1131,1,29,30,0.9666666666666667
1131,2,25,27,0.9259259259259259
1133,1,28,30,0.9333333333333333
1133,2,23,30,0.7666666666666667
1133,3,26,30,0.8666666666666667
1133,4,24,30,0.8
1133,5,26,30,0.8666666666666667
1133,6,23,30,0.7666666666666667
1133,7,18,30,0.6
1133,8,23,30,0.7666666666666667
1133,9,24,30,0.8
1133,10,24,30,0.8
1133,11,22,30,0.7333333333333333
1133,12,15,23,0.6521739130434783
1135,1,27,30,0.9
1135,2,28,30,0.9333333333333333
1135,3,29,30,0.9666666666666667
1135,4,28,30,0.9333333333333333
1135,5,28,30,0.9333333333333333
1135,6,28,30,0.9333333333333333
1135,7,28,30,0.9333333333333333
1135,8,26,30,0.8666666666666667
1135,9,26,30,0.8666666666666667
1135,10,23,30,0.7666666666666667
1135,11,24,30,0.8
1135,12,16,19,0.8421052631578947
1137,1,27,30,0.9
1137,2,26,30,0.8666666666666667
1137,3,21,30,0.7
1137,4,26,30,0.8666666666666667
1137,5,23,30,0.7666666666666667
1137,6,20,30,0.6666666666666666
1137,7,25,30,0.8333333333333334
1137,8,23,30,0.7666666666666667
1137,9,15,30,0.5
1137,10,26,30,0.8666666666666667
1137,11,25,30,0.8333333333333334
1137,12,25,30,0.8333333333333334
1138,1,28,30,0.9333333333333333
1138,2,26,30,0.8666666666666667
1138,3,19,30,0.6333333333333333
1138,4,24,30,0.8
1138,5,28,30,0.9333333333333333
1138,6,26,30,0.8666666666666667
1138,7,17,30,0.5666666666666667
1138,8,20,30,0.6666666666666666
1138,9,17,30,0.5666666666666667
1138,10,14,30,0.4666666666666667
1138,11,19,30,0.6333333333333333
1138,12,21,30,0.7
1139,1,19,30,0.6333333333333333
1139,2,18,30,0.6
1139,3,9,22,0.4090909090909091
1140,1,26,30,0.8666666666666667
1140,2,29,30,0.9666666666666667
1140,3,24,30,0.8
1140,4,26,30,0.8666666666666667
1140,5,24,30,0.8
1140,6,27,30,0.9
1140,7,25,30,0.8333333333333334
1140,8,12,30,0.4
1140,9,0,1,0
1141,1,14,30,0.4666666666666667
1141,2,20,30,0.6666666666666666
1141,3,21,30,0.7
1141,4,24,30,0.8
1141,5,25,30,0.8333333333333334
1141,6,16,30,0.5333333333333333
1141,7,25,30,0.8333333333333334
1141,8,25,30,0.8333333333333334
1141,9,28,30,0.9333333333333333
1141,10,26,30,0.8666666666666667
1141,11,25,30,0.8333333333333334
1141,12,21,27,0.7777777777777778
1142,1,19,30,0.6333333333333333
1142,2,13,30,0.43333333333333335
1142,3,8,30,0.26666666666666666
1142,4,0,30,0
1142,5,1,17,0.058823529411764705
1145,1,30,30,1
1145,2,25,30,0.8333333333333334
1145,3,13,30,0.43333333333333335
1145,4,11,30,0.36666666666666664
1145,5,11,30,0.36666666666666664
1145,6,9,30,0.3
1145,7,4,30,0.13333333333333333
1145,8,8,30,0.26666666666666666
1145,9,5,30,0.16666666666666666
1145,10,7,24,0.2916666666666667
1146,1,24,30,0.8
1146,2,26,30,0.8666666666666667
1146,3,25,30,0.8333333333333334
1146,4,18,30,0.6
1146,5,20,30,0.6666666666666666
1146,6,13,30,0.43333333333333335
1146,7,14,30,0.4666666666666667
1146,8,17,30,0.5666666666666667
1146,9,19,30,0.6333333333333333
1146,10,15,30,0.5
1146,11,16,30,0.5333333333333333
1146,12,17,30,0.5666666666666667
1147,1,29,30,0.9666666666666667
1147,2,29,30,0.9666666666666667
1147,3,30,30,1
1147,4,30,30,1
1147,5,27,30,0.9
1147,6,27,30,0.9
1147,7,30,30,1
1147,8,26,30,0.8666666666666667
1147,9,28,30,0.9333333333333333
1147,10,28,30,0.9333333333333333
1147,11,25,30,0.8333333333333334
1147,12,12,30,0.4
1148,1,30,30,1
1148,2,29,30,0.9666666666666667
1148,3,27,30,0.9
1148,4,29,30,0.9666666666666667
1148,5,28,30,0.9333333333333333
1148,6,25,30,0.8333333333333334
1148,7,25,30,0.8333333333333334
1148,8,25,30,0.8333333333333334
1148,9,23,30,0.7666666666666667
1148,10,21,30,0.7
1148,11,20,30,0.6666666666666666
1148,12,24,30,0.8
1149,1,29,30,0.9666666666666667
1149,2,26,30,0.8666666666666667
1149,3,19,30,0.6333333333333333
1149,4,20,30,0.6666666666666666
1149,5,12,30,0.4
1149,6,3,30,0.1
1149,7,6,30,0.2
1149,8,1,23,0.043478260869565216
1150,1,26,30,0.8666666666666667
1150,2,22,30,0.7333333333333333
1150,3,24,30,0.8
1150,4,27,30,0.9
1150,5,28,30,0.9333333333333333
1150,6,25,30,0.8333333333333334
1150,7,24,30,0.8
1150,8,24,30,0.8
1150,9,25,30,0.8333333333333334
1150,10,24,30,0.8
1150,11,28,30,0.9333333333333333
1150,12,26,28,0.9285714285714286
1151,1,30,30,1
1151,2,25,30,0.8333333333333334
1151,3,3,9,0.3333333333333333
1152,1,30,30,1
1152,2,30,30,1
1152,3,28,30,0.9333333333333333
1152,4,29,30,0.9666666666666667
1152,5,14,30,0.4666666666666667
1152,6,30,30,1
1152,7,26,30,0.8666666666666667
1152,8,24,30,0.8
1152,9,20,30,0.6666666666666666
1152,10,27,30,0.9
1152,11,23,30,0.7666666666666667
1152,12,28,30,0.9333333333333333
1153,1,11,30,0.36666666666666664
1153,2,12,30,0.4
1153,3,15,30,0.5
1153,4,6,30,0.2
1153,5,5,30,0.16666666666666666
1153,6,4,30,0.13333333333333333
1153,7,2,30,0.06666666666666667
1153,8,3,30,0.1
1153,9,6,30,0.2
1153,10,4,30,0.13333333333333333
1153,11,9,30,0.3
1153,12,1,30,0.03333333333333333
1154,1,27,30,0.9
1154,2,24,30,0.8
1154,3,23,30,0.7666666666666667
1154,4,26,30,0.8666666666666667
1154,5,21,30,0.7
1154,6,13,30,0.43333333333333335
1154,7,20,30,0.6666666666666666
1154,8,24,30,0.8
1154,9,23,30,0.7666666666666667
1154,10,25,30,0.8333333333333334
1154,11,24,30,0.8
1154,12,17,24,0.7083333333333334
1157,1,16,30,0.5333333333333333
1157,2,5,30,0.16666666666666666
1157,3,2,14,0.14285714285714285
1159,1,29,30,0.9666666666666667
1159,2,25,30,0.8333333333333334
1159,3,25,30,0.8333333333333334
1160,1,30,30,1
1160,2,30,30,1
1160,3,30,30,1
1160,4,29,30,0.9666666666666667
1160,5,29,30,0.9666666666666667
1160,6,30,30,1
1160,7,30,30,1
1160,8,30,30,1
1160,9,29,30,0.9666666666666667
1160,10,27,30,0.9
1160,11,26,30,0.8666666666666667
1160,12,23,30,0.7666666666666667
1161,1,20,30,0.6666666666666666
1161,2,15,23,0.6521739130434783
1162,1,21,30,0.7
1162,2,18,30,0.6
1162,3,19,30,0.6333333333333333
1162,4,9,30,0.3
1162,5,12,30,0.4
1162,6,5,30,0.16666666666666666
1162,7,8,30,0.26666666666666666
1162,8,1,30,0.03333333333333333
1162,9,0,30,0
1162,10,2,7,0.2857142857142857
1163,1,11,30,0.36666666666666664
1163,2,18,30,0.6
1163,3,11,30,0.36666666666666664
1163,4,14,30,0.4666666666666667
1163,5,12,30,0.4
1163,6,16,30,0.5333333333333333
1163,7,9,30,0.3
1163,8,5,12,0.4166666666666667
1164,1,30,30,1
1164,2,26,30,0.8666666666666667
1164,3,27,30,0.9
1164,4,30,30,1
1164,5,22,30,0.7333333333333333
1164,6,24,30,0.8
1164,7,25,30,0.8333333333333334
1164,8,20,30,0.6666666666666666
1164,9,23,30,0.7666666666666667
1164,10,23,30,0.7666666666666667
1164,11,17,30,0.5666666666666667
1164,12,12,25,0.48
1165,1,30,30,1
1165,2,30,30,1
1165,3,29,30,0.9666666666666667
1165,4,30,30,1
1165,5,19,30,0.6333333333333333
1165,6,26,30,0.8666666666666667
1165,7,23,30,0.7666666666666667
1165,8,24,30,0.8
1165,9,26,30,0.8666666666666667
1165,10,22,30,0.7333333333333333
1165,11,24,30,0.8
1165,12,18,24,0.75
1166,1,29,30,0.9666666666666667
1166,2,22,30,0.7333333333333333
1166,3,22,30,0.7333333333333333
1166,4,18,30,0.6
1166,5,15,30,0.5
1166,6,14,30,0.4666666666666667
1166,7,22,30,0.7333333333333333
1166,8,21,30,0.7
1166,9,17,30,0.5666666666666667
1166,10,17,30,0.5666666666666667
1166,11,14,30,0.4666666666666667
1166,12,7,21,0.3333333333333333
1167,1,14,30,0.4666666666666667
1167,2,19,30,0.6333333333333333
1167,3,3,30,0.1
1167,4,14,30,0.4666666666666667
1167,5,29,30,0.9666666666666667
1167,6,29,30,0.9666666666666667
1167,7,26,30,0.8666666666666667
1167,8,29,30,0.9666666666666667
1167,9,27,30,0.9
1167,10,29,30,0.9666666666666667
1167,11,29,30,0.9666666666666667
1167,12,21,23,0.9130434782608695
1168,1,28,30,0.9333333333333333
1168,2,25,30,0.8333333333333334
1168,3,29,30,0.9666666666666667
1168,4,26,30,0.8666666666666667
1168,5,28,30,0.9333333333333333
1168,6,25,30,0.8333333333333334
1168,7,26,30,0.8666666666666667
1168,8,26,30,0.8666666666666667
1168,9,27,30,0.9
1168,10,26,30,0.8666666666666667
1168,11,26,30,0.8666666666666667
1168,12,27,30,0.9
1169,1,30,30,1
1169,2,29,30,0.9666666666666667
1169,3,26,30,0.8666666666666667
1169,4,29,30,0.9666666666666667
1169,5,28,30,0.9333333333333333
1169,6,30,30,1
1169,7,30,30,1
1169,8,28,30,0.9333333333333333
1169,9,29,30,0.9666666666666667
1169,10,27,30,0.9
1169,11,29,30,0.9666666666666667
1169,12,26,30,0.8666666666666667
1170,1,27,30,0.9
1170,2,28,30,0.9333333333333333
1170,3,27,30,0.9
1170,4,27,30,0.9
1170,5,21,30,0.7
1170,6,30,30,1
1170,7,28,30,0.9333333333333333
1170,8,25,30,0.8333333333333334
1170,9,19,30,0.6333333333333333
1170,10,24,30,0.8
1170,11,22,30,0.7333333333333333
1170,12,22,30,0.7333333333333333
1171,1,25,30,0.8333333333333334
1171,2,22,30,0.7333333333333333
1171,3,27,30,0.9
1171,4,24,30,0.8
1171,5,22,30,0.7333333333333333
1171,6,20,30,0.6666666666666666
1171,7,26,30,0.8666666666666667
1171,8,17,30,0.5666666666666667
1171,9,15,27,0.5555555555555556
1173,1,25,30,0.8333333333333334
1173,2,19,30,0.6333333333333333
1173,3,12,30,0.4
1173,4,4,30,0.13333333333333333
1173,5,2,30,0.06666666666666667
1173,6,2,30,0.06666666666666667
1173,7,9,30,0.3
1173,8,1,30,0.03333333333333333
1173,9,4,30,0.13333333333333333
1173,10,2,24,0.08333333333333333
1174,1,30,30,1
1174,2,22,30,0.7333333333333333
1174,3,18,30,0.6
1174,4,11,30,0.36666666666666664
1174,5,19,30,0.6333333333333333
1174,6,18,30,0.6
1174,7,19,30,0.6333333333333333
1174,8,20,30,0.6666666666666666
1174,9,17,30,0.5666666666666667
1174,10,10,30,0.3333333333333333
1174,11,10,30,0.3333333333333333
1174,12,10,30,0.3333333333333333
1177,1,27,30,0.9
1177,2,28,30,0.9333333333333333
1177,3,30,30,1
1177,4,27,30,0.9
1177,5,19,30,0.6333333333333333
1177,6,27,30,0.9
1177,7,28,30,0.9333333333333333
1177,8,30,30,1
1177,9,14,19,0.7368421052631579
1178,1,9,30,0.3
1178,2,16,30,0.5333333333333333
1178,3,10,30,0.3333333333333333
1178,4,11,30,0.36666666666666664
1178,5,12,30,0.4
1178,6,14,30,0.4666666666666667
1178,7,15,30,0.5
1178,8,22,30,0.7333333333333333
1178,9,16,30,0.5333333333333333
1178,10,1,1,1
1180,1,30,30,1
1180,2,29,30,0.9666666666666667
1180,3,30,30,1
1180,4,22,30,0.7333333333333333
1180,5,23,30,0.7666666666666667
1180,6,24,30,0.8
1180,7,27,30,0.9
1180,8,28,30,0.9333333333333333
1180,9,24,30,0.8
1180,10,24,30,0.8
1180,11,25,30,0.8333333333333334
1180,12,26,30,0.8666666666666667
1181,1,30,30,1
1181,2,27,30,0.9
1181,3,21,30,0.7
1181,4,22,30,0.7333333333333333
1181,5,26,30,0.8666666666666667
1181,6,28,30,0.9333333333333333
1181,7,20,30,0.6666666666666666
1181,8,20,30,0.6666666666666666
1181,9,20,30,0.6666666666666666
1181,10,18,30,0.6
1181,11,23,30,0.7666666666666667
1181,12,21,30,0.7
1182,1,22,30,0.7333333333333333
1182,2,12,30,0.4
1182,3,16,30,0.5333333333333333
1182,4,16,30,0.5333333333333333
1182,5,15,30,0.5
1182,6,15,30,0.5
1182,7,18,30,0.6
1182,8,18,30,0.6
1182,9,14,30,0.4666666666666667
1182,10,5,30,0.16666666666666666
1182,11,12,30,0.4
1182,12,10,30,0.3333333333333333
1184,1,24,30,0.8
1184,2,24,30,0.8
1184,3,24,30,0.8
1184,4,20,30,0.6666666666666666
1184,5,22,30,0.7333333333333333
1184,6,24,30,0.8
1184,7,21,30,0.7
1184,8,26,30,0.8666666666666667
1184,9,12,27,0.4444444444444444
1186,1,29,30,0.9666666666666667
1186,2,23,30,0.7666666666666667
1186,3,21,30,0.7
1186,4,15,30,0.5
1186,5,11,30,0.36666666666666664
1186,6,16,30,0.5333333333333333
1186,7,10,30,0.3333333333333333
1186,8,11,30,0.36666666666666664
1186,9,9,30,0.3
1186,10,10,30,0.3333333333333333
1186,11,6,30,0.2
1186,12,15,29,0.5172413793103449
1187,1,27,30,0.9
1187,2,25,30,0.8333333333333334
1187,3,9,30,0.3
1187,4,1,30,0.03333333333333333
1187,5,0,25,0
1188,1,28,30,0.9333333333333333
1188,2,30,30,1
1188,3,29,30,0.9666666666666667
1188,4,15,30,0.5
1188,5,9,30,0.3
1188,6,25,30,0.8333333333333334
1188,7,27,30,0.9
1188,8,19,30,0.6333333333333333
1188,9,19,30,0.6333333333333333
1188,10,16,30,0.5333333333333333
1188,11,17,30,0.5666666666666667
1188,12,20,30,0.6666666666666666
1189,1,25,30,0.8333333333333334
1189,2,29,30,0.9666666666666667
1189,3,26,30,0.8666666666666667
1189,4,26,30,0.8666666666666667
1189,5,21,30,0.7
1189,6,25,30,0.8333333333333334
1189,7,19,30,0.6333333333333333
1189,8,20,30,0.6666666666666666
1189,9,23,30,0.7666666666666667
1189,10,6,28,0.21428571428571427
1190,1,30,30,1
1190,2,30,30,1
1190,3,30,30,1
1190,4,19,30,0.6333333333333333
1190,5,29,30,0.9666666666666667
1190,6,30,30,1
1190,7,29,30,0.9666666666666667
1190,8,30,30,1
1190,9,29,30,0.9666666666666667
1190,10,30,30,1
1190,11,29,30,0.9666666666666667
1190,12,27,28,0.9642857142857143
1191,1,23,30,0.7666666666666667
1191,2,27,30,0.9
1191,3,29,30,0.9666666666666667
1191,4,23,30,0.7666666666666667
1191,5,27,30,0.9
1191,6,30,30,1
1191,7,17,30,0.5666666666666667
1191,8,27,30,0.9
1191,9,29,30,0.9666666666666667
1191,10,2,2,1
1192,1,22,30,0.7333333333333333
1192,2,23,30,0.7666666666666667
1192,3,21,30,0.7
1192,4,17,30,0.5666666666666667
1192,5,23,30,0.7666666666666667
1192,6,24,30,0.8
1192,7,25,30,0.8333333333333334
1192,8,17,30,0.5666666666666667
1192,9,18,30,0.6
1192,10,21,30,0.7
1192,11,19,30,0.6333333333333333
1192,12,17,26,0.6538461538461539
1193,1,28,30,0.9333333333333333
1193,2,23,30,0.7666666666666667
1193,3,28,30,0.9333333333333333
1193,4,28,30,0.9333333333333333
1193,5,28,30,0.9333333333333333
1193,6,26,30,0.8666666666666667
1193,7,29,30,0.9666666666666667
1193,8,28,30,0.9333333333333333
1193,9,24,30,0.8
1193,10,27,30,0.9
1193,11,30,30,1
1193,12,24,26,0.9230769230769231
1196,1,22,30,0.7333333333333333
1196,2,20,30,0.6666666666666666
1196,3,24,30,0.8
1196,4,16,30,0.5333333333333333
1196,5,23,30,0.7666666666666667
1196,6,25,30,0.8333333333333334
1196,7,20,30,0.6666666666666666
1196,8,15,30,0.5
1196,9,22,30,0.7333333333333333
1196,10,23,30,0.7666666666666667
1196,11,23,30,0.7666666666666667
1196,12,20,30,0.6666666666666666
1197,1,21,30,0.7
1197,2,21,30,0.7
1197,3,20,30,0.6666666666666666
1197,4,23,30,0.7666666666666667
1197,5,18,30,0.6
1197,6,9,30,0.3
1197,7,7,30,0.23333333333333334
1197,8,12,30,0.4
1197,9,6,30,0.2
1197,10,1,30,0.03333333333333333
1197,11,5,30,0.16666666666666666
1197,12,4,30,0.13333333333333333
1198,1,29,30,0.9666666666666667
1198,2,23,30,0.7666666666666667
1198,3,28,30,0.9333333333333333
1198,4,23,30,0.7666666666666667
1198,5,25,30,0.8333333333333334
1198,6,29,30,0.9666666666666667
1198,7,22,30,0.7333333333333333
1198,8,21,30,0.7
1198,9,25,30,0.8333333333333334
1198,10,19,30,0.6333333333333333
1198,11,23,30,0.7666666666666667
1198,12,21,30,0.7
1200,1,28,30,0.9333333333333333
1200,2,28,30,0.9333333333333333
1200,3,29,30,0.9666666666666667
1200,4,30,30,1
1200,5,29,30,0.9666666666666667
1200,6,28,30,0.9333333333333333
1200,7,29,30,0.9666666666666667
1200,8,26,30,0.8666666666666667
1200,9,28,30,0.9333333333333333
1200,10,25,30,0.8333333333333334
1200,11,24,30,0.8
1200,12,23,30,0.7666666666666667
1201,1,29,30,0.9666666666666667
1201,2,28,30,0.9333333333333333
1201,3,25,30,0.8333333333333334
1201,4,14,30,0.4666666666666667
1201,5,20,30,0.6666666666666666
1201,6,18,30,0.6
1201,7,21,30,0.7
1201,8,27,30,0.9
1201,9,26,30,0.8666666666666667
1201,10,22,30,0.7333333333333333
1201,11,28,30,0.9333333333333333
1201,12,29,30,0.9666666666666667
1204,1,13,30,0.43333333333333335
1204,2,13,30,0.43333333333333335
1204,3,9,30,0.3
1204,4,4,23,0.17391304347826086
1205,1,30,30,1
1205,2,30,30,1
1205,3,26,30,0.8666666666666667
1205,4,16,30,0.5333333333333333
1205,5,0,30,0
1205,6,0,24,0
1208,1,22,30,0.7333333333333333
1208,2,25,30,0.8333333333333334
1208,3,27,30,0.9
1208,4,29,30,0.9666666666666667
1208,5,27,30,0.9
1208,6,23,30,0.7666666666666667
1208,7,23,30,0.7666666666666667
1208,8,29,30,0.9666666666666667
1208,9,15,30,0.5
1208,10,24,30,0.8
1208,11,7,30,0.23333333333333334
1208,12,3,27,0.1111111111111111
1210,1,25,30,0.8333333333333334
1210,2,27,30,0.9
1210,3,26,30,0.8666666666666667
1210,4,21,30,0.7
1210,5,12,30,0.4
1210,6,16,17,0.9411764705882353
1211,1,30,30,1
1211,2,29,30,0.9666666666666667
1211,3,25,30,0.8333333333333334
1211,4,27,30,0.9
1211,5,29,30,0.9666666666666667
1211,6,29,30,0.9666666666666667
1211,7,24,30,0.8
1211,8,29,30,0.9666666666666667
1211,9,27,30,0.9
1211,10,28,30,0.9333333333333333
1211,11,26,30,0.8666666666666667
1211,12,27,30,0.9
1212,1,26,30,0.8666666666666667
1212,2,11,30,0.36666666666666664
1212,3,11,30,0.36666666666666664
1212,4,11,30,0.36666666666666664
1212,5,26,30,0.8666666666666667
1212,6,29,30,0.9666666666666667
1212,7,21,30,0.7
1212,8,27,30,0.9
1212,9,24,30,0.8
1212,10,24,30,0.8
1212,11,25,30,0.8333333333333334
1212,12,21,30,0.7
1213,1,14,30,0.4666666666666667
1213,2,15,30,0.5
1213,3,14,30,0.4666666666666667
1213,4,15,30,0.5
1213,5,12,30,0.4
1213,6,16,30,0.5333333333333333
1213,7,18,30,0.6
1213,8,17,30,0.5666666666666667
1213,9,19,30,0.6333333333333333
1213,10,19,30,0.6333333333333333
1213,11,5,8,0.625
1214,1,28,30,0.9333333333333333
1214,2,30,30,1
1214,3,27,29,0.9310344827586207
1218,1,25,30,0.8333333333333334
1218,2,28,30,0.9333333333333333
1218,3,30,30,1
1218,4,27,30,0.9
1218,5,30,30,1
1218,6,23,30,0.7666666666666667
1218,7,24,30,0.8
1218,8,9,30,0.3
1218,9,6,30,0.2
1218,10,15,30,0.5
1218,11,24,30,0.8
1218,12,21,30,0.7
1219,1,28,30,0.9333333333333333
1219,2,23,30,0.7666666666666667
1219,3,23,30,0.7666666666666667
1219,4,28,30,0.9333333333333333
1219,5,29,30,0.9666666666666667
1219,6,30,30,1
1219,7,28,30,0.9333333333333333
1219,8,30,30,1
1219,9,27,30,0.9
1219,10,14,30,0.4666666666666667
1219,11,3,30,0.1
1219,12,5,30,0.16666666666666666
1220,1,30,30,1
1220,2,30,30,1
1220,3,24,30,0.8
1220,4,23,30,0.7666666666666667
1220,5,30,30,1
1220,6,23,30,0.7666666666666667
1220,7,30,30,1
1220,8,20,30,0.6666666666666666
1220,9,24,30,0.8
1220,10,27,30,0.9
1220,11,24,30,0.8
1220,12,28,30,0.9333333333333333
1221,1,14,30,0.4666666666666667
1221,2,15,30,0.5
1221,3,7,30,0.23333333333333334
1221,4,1,14,0.07142857142857142
1222,1,28,30,0.9333333333333333
1222,2,28,30,0.9333333333333333
1222,3,26,30,0.8666666666666667
1222,4,30,30,1
1222,5,30,30,1
1222,6,29,30,0.9666666666666667
1222,7,27,30,0.9
1222,8,30,30,1
1222,9,29,30,0.9666666666666667
1222,10,26,30,0.8666666666666667
1222,11,25,30,0.8333333333333334
1222,12,26,30,0.8666666666666667
1223,1,20,30,0.6666666666666666
1223,2,30,30,1
1223,3,24,30,0.8
1223,4,11,30,0.36666666666666664
1223,5,3,25,0.12
1224,1,27,30,0.9
1224,2,30,30,1
1224,3,30,30,1
1224,4,30,30,1
1224,5,28,30,0.9333333333333333
1224,6,30,30,1
1224,7,30,30,1
1224,8,30,30,1
1224,9,29,30,0.9666666666666667
1224,10,30,30,1
1224,11,28,30,0.9333333333333333
1224,12,26,28,0.9285714285714286
1225,1,3,30,0.1
